ts,metric,gpu,hostname,value
1785879557.795,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879557.795,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879557.795,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879557.834,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879557.834,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879557.834,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879562.816,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879562.816,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879562.816,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879562.859,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879562.859,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879562.859,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879567.768,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879567.768,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879567.768,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879567.817,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879567.817,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879567.817,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879572.765,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879572.765,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879572.765,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879572.808,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879572.808,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879572.808,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879577.804,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879577.804,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879577.804,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879577.844,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879577.844,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879577.844,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879582.796,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,105.381
1785879582.796,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785879582.796,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785879582.837,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.714
1785879582.837,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785879582.837,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785879587.775,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879587.775,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879587.775,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879587.9,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879587.9,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879587.9,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879592.785,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879592.785,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879592.785,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879592.825,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879592.825,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879592.825,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879597.861,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879597.861,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879597.861,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879597.923,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879597.923,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879597.923,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879602.803,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879602.803,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879602.803,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879602.852,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879602.852,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879602.852,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879607.886,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879607.886,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879607.886,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879607.938,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879607.938,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879607.938,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879612.812,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.149
1785879612.812,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785879612.812,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,41.0
1785879612.861,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.105
1785879612.861,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785879612.861,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,28.0
1785879617.855,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,131.144
1785879617.855,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,58.0
1785879617.855,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,47.0
1785879617.904,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,110.129
1785879617.904,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
