index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,17,1785603105.498688,0.5123999170027673,2.028938041999936,1578,64,ok,
1,6,1785603105.579983,0.4843339591752738,1.9608594169840217,1578,64,ok,
2,7,1785603106.059778,0.6168297091498971,2.2721793341916054,1578,64,ok,
3,1,1785603106.153398,0.5236210420262069,2.2197836248669773,1578,64,ok,
4,3,1785603106.777264,0.31693095806986094,2.1267425410915166,1578,64,ok,
5,10,1785603107.246478,0.5428462501149625,2.3806103749666363,1578,64,ok,
6,1,1785603107.490394,0.33847975009121,2.136739084031433,1578,64,ok,
7,2,1785603107.9721448,0.43416020809672773,2.171531875152141,1578,64,ok,
8,2,1785603108.390114,0.771359208971262,1.8424399171490222,1578,64,ok,
9,1,1785603108.412574,0.7508976249955595,2.2554764579981565,1578,64,ok,
10,7,1785603108.791463,0.41648020897991955,1.9185169590637088,1578,64,ok,
11,14,1785603109.27862,0.34785050014033914,1.9428847080562264,1578,64,ok,
12,7,1785603109.646419,0.3386799159925431,2.34987691603601,1578,64,ok,
13,0,1785603110.708134,0.35204562498256564,1.893316957866773,1578,64,ok,
14,8,1785603111.377569,0.61779166595079,1.918436957988888,1578,64,ok,
15,2,1785603111.615718,0.9040086250752211,1.9602244580164552,1578,64,ok,
16,0,1785603111.744425,0.7763518751598895,2.6318450830876827,1578,64,ok,
17,2,1785603111.814039,0.7074627908878028,2.2848699579481035,1578,64,ok,
18,1,1785603112.6450639,0.43418141594156623,2.7410130409989506,1578,64,ok,
19,11,1785603113.231394,0.4013384578283876,2.1543400418013334,1578,64,ok,
20,6,1785603113.701472,0.6374476249329746,2.018579541007057,1578,64,ok,
21,6,1785603113.9941561,0.39493083395063877,1.9223281668964773,1578,64,ok,
22,1,1785603114.342944,0.5205880000721663,2.8930412081535906,1578,64,ok,
23,4,1785603114.4696372,0.6735595830250531,2.767231124918908,1578,64,ok,
24,7,1785603114.8483882,0.5391903750132769,2.638215041020885,1578,64,ok,
25,0,1785603114.927696,0.5034437919966877,2.8287898749113083,1578,64,ok,
26,0,1785603115.414258,0.36593675008043647,2.679363291943446,1578,64,ok,
27,12,1785603115.9147499,0.3558866248931736,2.4915906658861786,1578,64,ok,
28,3,1785603116.470764,0.7657985000405461,1.8651204160414636,1578,64,ok,
29,0,1785603116.613525,1.142394334077835,3.032414917135611,1578,64,ok,
30,16,1785603116.6622488,0.8232931669335812,2.1596657920163125,1578,64,ok,
31,2,1785603116.865856,0.8908207081258297,2.2025816661771387,1578,64,ok,
32,0,1785603117.448889,0.3822156668175012,2.482448374852538,1578,64,ok,
33,0,1785603117.810601,0.357316582929343,2.4477840829640627,1578,64,ok,
34,1,1785603118.500101,0.567173375049606,2.4791752910241485,1578,64,ok,
35,3,1785603118.7823832,0.5494331668596715,2.1907851670403033,1578,64,ok,
36,0,1785603119.03792,0.3635877091437578,2.4446225420106202,1578,64,ok,
37,14,1785603120.229547,0.7488010828383267,1.9732796249445528,1578,64,ok,
38,8,1785603120.32623,0.6528060000855476,2.1319280830211937,1578,64,ok,
39,0,1785603120.4452019,0.7700938750058413,2.2853151250164956,1578,64,ok,
40,8,1785603120.894752,0.3883254169486463,2.5348439167719334,1578,64,ok,
41,10,1785603121.3951411,0.5658911250066012,1.9075190420262516,1578,64,ok,
42,3,1785603121.679851,0.3350247498601675,2.636504791909829,1578,64,ok,
43,1,1785603122.0915399,0.6383354580029845,2.5481377500109375,1578,64,ok,
44,1,1785603122.382349,0.364613207988441,1.9653587921056896,1578,64,ok,
45,3,1785603122.935619,0.34964825003407896,2.480321084149182,1578,64,ok,
46,19,1785603124.034851,0.35328058316372335,2.2651724580209702,1578,64,ok,
47,0,1785603124.909837,0.4381352919153869,2.277106499997899,1578,64,ok,
48,1,1785603125.4223528,0.3202981660142541,2.433512374991551,1578,64,ok,
49,1,1785603125.741027,0.3608313340228051,2.6204833339434117,1578,64,ok,
50,0,1785603127.2160199,0.5729488329961896,2.6730470000766218,1578,64,ok,
51,7,1785603127.5134459,0.34123879205435514,2.6343003751244396,1578,64,ok,
52,1,1785603128.008107,0.3720942500513047,2.437955625122413,1578,64,ok,
53,6,1785603129.0280352,0.37246479094028473,2.459225249942392,1578,64,ok,
54,3,1785603129.6043148,0.5430784998461604,2.560582709033042,1578,64,ok,
55,12,1785603129.853558,0.38072279188781977,2.6950045418925583,1578,64,ok,
56,5,1785603130.533629,0.4356484580785036,2.4616888749878854,1578,64,ok,
57,16,1785603130.9933,0.378625291865319,2.521869583055377,1578,64,ok,
58,0,1785603132.225976,0.4614101250190288,2.4351242089178413,1578,64,ok,
59,1,1785603132.7142332,0.35993616678752005,2.504416541894898,1578,64,ok,
60,0,1785603133.095986,0.4430844581220299,2.747790291905403,1578,64,ok,
61,0,1785603134.927688,0.3809962079394609,2.295640500029549,1578,64,ok,
62,18,1785603135.304383,0.5399433330167085,2.2070282080676407,1578,64,ok,
63,0,1785603135.559488,0.4037646660581231,2.1696254580747336,1578,64,ok,
64,0,1785603136.947773,,0.27557500009424984,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
65,4,1785603138.391003,0.9566057911142707,2.712900707963854,1578,64,ok,
66,2,1785603138.4860768,0.8608324159868062,2.3596600408200175,1578,64,ok,
67,2,1785603138.5238478,0.8439596251118928,2.958822292042896,1578,64,ok,
68,0,1785603139.501729,0.3772973751183599,2.099518333096057,1578,64,ok,
69,0,1785603140.5742102,0.528687332989648,2.0751902910415083,1578,64,ok,
70,5,1785603140.8192809,0.6689616250805557,2.6590241249650717,1578,64,ok,
71,0,1785603140.967076,0.5208440839778632,2.509477499872446,1578,64,ok,
72,11,1785603141.545373,0.4271970840636641,2.1702768749091774,1578,64,ok,
73,13,1785603142.959518,0.7554124998860061,2.878690042067319,1578,64,ok,
74,9,1785603143.080775,0.635210125008598,2.756371834082529,1578,64,ok,
75,2,1785603143.378874,0.430727583123371,2.7005087500438094,1578,64,ok,
76,0,1785603143.923455,0.8241819171234965,2.6403621670324355,1578,64,ok,
77,9,1785603144.0486279,0.8591660831589252,2.5150842079892755,1578,64,ok,
78,17,1785603144.317781,0.8194534168578684,2.3519951249472797,1578,64,ok,
79,0,1785603144.39556,0.9724337919615209,2.9839046250563115,1578,64,ok,
80,6,1785603144.7234728,1.9454795410856605,4.068554541096091,1578,64,ok,
81,0,1785603144.855245,1.816768999909982,4.163550332887098,1578,64,ok,
82,15,1785603144.897496,2.4813395419623703,4.125004916917533,1578,64,ok,
83,1,1785603145.1447911,1.418547541834414,3.1717197499237955,1578,64,ok,
84,13,1785603145.227298,2.1560250420589,3.7955152501817793,1578,64,ok,
85,10,1785603145.292002,1.378581166965887,3.7248589580412954,1578,64,ok,
86,0,1785603145.378407,1.521104458021,3.6439113749656826,1578,64,ok,
87,1,1785603145.649771,2.913931082934141,4.6416481249034405,1578,64,ok,
88,6,1785603145.841353,2.0529210418462753,3.6220122089143842,1578,64,ok,
89,2,1785603146.493896,1.5906821249518543,3.148109250003472,1578,64,ok,
