index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,16,1785603153.1098418,0.3278772500343621,1.6740496249403805,1578,64,ok,
1,2,1785603155.044551,,0.2826047500129789,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
2,3,1785603155.349979,0.40331829199567437,2.07018829183653,1578,64,ok,
3,0,1785603155.9858692,0.35757683287374675,2.142886749934405,1578,64,ok,
4,0,1785603156.650051,0.7792333748657256,1.7948160420637578,1578,64,ok,
5,12,1785603156.77635,1.4213517499156296,3.236007417086512,1578,64,ok,
6,0,1785603156.828077,1.2999912919476628,2.218910292023793,1578,64,ok,
7,0,1785603157.29021,0.9130989159457386,2.72217141604051,1578,64,ok,
8,18,1785603157.356323,0.7726890000049025,2.1637564580887556,1578,64,ok,
9,0,1785603157.598378,0.5987311250064522,2.4139425409957767,1578,64,ok,
10,6,1785603158.7012658,0.3251339579001069,2.0602402079384774,1578,64,ok,
11,0,1785603159.7309592,1.0293126250617206,2.434835582971573,1578,64,ok,
12,10,1785603159.795004,0.9657228749711066,2.3706132918596268,1578,64,ok,
13,0,1785603159.842211,0.9190258330199867,3.0225714999251068,1578,64,ok,
14,2,1785603159.96485,0.8476616248954087,2.9010405829176307,1578,64,ok,
15,0,1785603160.846499,1.0801642499864101,2.2526836660690606,1578,64,ok,
16,1,1785603160.860075,1.3049620420206338,2.6064193749334663,1578,64,ok,
17,3,1785603160.992619,2.129399250028655,3.546702583087608,1578,64,ok,
18,1,1785603161.050431,1.5823200829327106,2.8906162919010967,1578,64,ok,
19,3,1785603161.119794,1.7457676250487566,2.6898022091481835,1578,64,ok,
20,0,1785603161.4919848,1.627331875031814,3.0473722079768777,1578,64,ok,
21,0,1785603161.5933492,1.5827069580554962,3.603160458151251,1578,64,ok,
22,0,1785603161.858473,1.2627439589705318,3.192629792029038,1578,64,ok,
23,0,1785603162.5206752,0.6404575000051409,2.5303777079097927,1578,64,ok,
24,0,1785603163.162752,0.5695473751984537,2.3083561251405627,1578,64,ok,
25,2,1785603163.4322,0.3818728339392692,2.363449666881934,1578,64,ok,
26,5,1785603164.2042,0.357186249922961,2.056613832945004,1578,64,ok,
27,5,1785603164.6296241,0.4278962081298232,2.2601822081487626,1578,64,ok,
28,16,1785603165.508228,0.7523318328894675,1.9280035831034184,1578,64,ok,
29,0,1785603165.651836,0.6103218339849263,2.0086257921066135,1578,64,ok,
30,7,1785603165.883344,0.435125624993816,2.195178834022954,1578,64,ok,
31,7,1785603166.317763,0.44582941685803235,2.284503416856751,1578,64,ok,
32,2,1785603167.777438,0.38164366711862385,2.2714669581037015,1578,64,ok,
33,1,1785603168.260231,0.6020613748114556,2.301526749972254,1578,64,ok,
34,0,1785603168.5836642,0.8013780829496682,2.242912624962628,1578,64,ok,
35,4,1785603168.7296052,0.8311152081005275,1.9698886671103537,1578,64,ok,
36,5,1785603168.8959548,0.6654495000839233,2.3915349170565605,1578,64,ok,
37,0,1785603169.018798,0.5883356661070138,2.2333601659629494,1578,64,ok,
38,0,1785603171.167628,0.4714450410101563,1.9771882500499487,1578,64,ok,
39,0,1785603172.260085,0.33770537516102195,1.9217548749875277,1578,64,ok,
40,0,1785603173.3872929,,0.29380520805716515,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
41,2,1785603173.763268,0.36556675005704165,2.344748666975647,1578,64,ok,
42,11,1785603174.380383,0.5119438332039863,1.9300584171433002,1578,64,ok,
43,2,1785603174.557463,0.6063210000284016,1.969512667041272,1578,64,ok,
44,0,1785603174.8881578,,0.5066030828747898,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
45,0,1785603174.968,0.8999243748839945,2.3636230828706175,1578,64,ok,
46,2,1785603175.2416708,0.8655412909574807,2.333641041070223,1578,64,ok,
47,2,1785603175.393108,0.7156238749157637,2.498915750067681,1578,64,ok,
48,17,1785603175.4466162,0.7556397498119622,2.4453752499539405,1578,64,ok,
49,4,1785603176.70841,0.595330250216648,2.498352666152641,1578,64,ok,
50,10,1785603176.760006,0.5469242089893669,2.4436633340083063,1578,64,ok,
51,0,1785603177.598398,0.3246354169677943,1.9024540418758988,1578,64,ok,
52,13,1785603178.199952,0.841406999854371,2.352690082974732,1578,64,ok,
53,1,1785603178.248362,0.7933633751235902,2.513484625145793,1578,64,ok,
54,0,1785603178.5824661,0.5279458328150213,2.4356377909425646,1578,64,ok,
55,15,1785603181.327671,,0.3903430418577045,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
56,3,1785603183.495214,0.35021295794285834,2.28124366607517,1578,64,ok,
57,1,1785603183.910593,0.32272433303296566,1.86588970804587,1578,64,ok,
58,0,1785603184.6494238,0.46275295899249613,2.263180000009015,1578,64,ok,
59,7,1785603185.267018,0.6240101670846343,2.4735215839464217,1578,64,ok,
60,0,1785603185.441577,0.44920941698364913,2.2989288750104606,1578,64,ok,
61,0,1785603185.8419242,,0.3209252078086138,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
62,1,1785603186.297515,0.6139960829168558,1.834041333058849,1578,64,ok,
