ts,metric,gpu,hostname,value
1785791609.937,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.989
1785791609.937,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785791609.937,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,24.0
1785791609.987,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.514
1785791609.987,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785791609.987,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785791615.239,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.989
1785791615.239,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785791615.239,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,24.0
1785791615.321,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.514
1785791615.321,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785791615.321,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785791619.927,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.989
1785791619.927,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785791619.927,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,24.0
1785791619.995,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.514
1785791619.995,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785791619.995,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785791624.962,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.989
1785791624.962,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785791624.962,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,24.0
1785791625.01,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.514
1785791625.01,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785791625.01,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,56.0
1785791629.932,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,116.744
1785791629.932,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785791629.932,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,32.0
