ts,metric,gpu,hostname,value
1785762314.739,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,107.561
1785762314.739,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,15.0
1785762314.739,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,15.0
1785762314.78,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,96.377
1785762314.78,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785762314.78,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762319.709,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762319.709,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762319.709,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762319.764,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762319.764,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762319.764,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762324.718,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762324.718,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762324.718,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762324.853,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762324.853,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762324.853,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762329.719,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762329.719,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762329.719,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762329.767,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762329.767,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762329.767,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762334.798,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762334.798,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762334.798,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762334.851,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762334.851,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762334.851,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762339.726,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762339.726,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762339.726,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762339.766,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762339.766,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762339.766,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785762344.818,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,129.912
1785762344.818,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,92.0
1785762344.818,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,64.0
1785762344.867,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.996
1785762344.867,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,88.0
1785762344.867,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762349.73,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762349.73,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762349.73,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785762349.773,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.293
1785762349.773,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785762349.773,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762354.788,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762354.788,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762354.788,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785762354.83,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.293
1785762354.83,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785762354.83,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762359.749,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762359.749,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762359.749,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785762359.801,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.293
1785762359.801,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785762359.801,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762364.752,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762364.752,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762364.752,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785762364.802,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.293
1785762364.802,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785762364.802,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762369.755,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762369.755,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762369.755,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785762369.808,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.293
1785762369.808,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785762369.808,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,52.0
1785762374.764,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.527
1785762374.764,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785762374.764,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
