ts,metric,gpu,hostname,value
1785841103.365,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.559
1785841103.365,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,49.0
1785841103.365,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,25.0
1785841103.401,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,119.058
1785841103.401,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,64.0
1785841103.401,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,76.0
1785841108.381,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.559
1785841108.381,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,49.0
1785841108.381,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,25.0
1785841108.42,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,119.058
1785841108.42,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,64.0
1785841108.42,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,76.0
1785841113.39,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.559
1785841113.39,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,49.0
1785841113.39,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,25.0
1785841113.439,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,119.058
1785841113.439,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,64.0
1785841113.439,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,76.0
1785841118.385,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.559
1785841118.385,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,49.0
1785841118.385,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,25.0
1785841118.42,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,119.058
1785841118.42,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,64.0
1785841118.42,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,76.0
1785841123.394,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.559
1785841123.394,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,49.0
1785841123.394,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,25.0
1785841123.432,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,119.058
1785841123.432,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,64.0
1785841123.432,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,76.0
1785841128.396,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841128.396,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841128.396,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841128.448,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841128.448,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841128.448,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841133.408,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841133.408,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841133.408,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841133.449,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841133.449,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841133.449,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841138.42,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841138.42,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841138.42,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841138.456,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841138.456,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841138.456,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841143.412,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841143.412,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841143.412,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841143.45,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841143.45,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841143.45,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841148.42,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841148.42,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841148.42,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841148.464,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841148.464,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841148.464,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841153.46,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,125.003
1785841153.46,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785841153.46,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,68.0
1785841153.509,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,109.795
1785841153.509,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,90.0
1785841153.509,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841158.429,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841158.429,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841158.429,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841158.465,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841158.465,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841158.465,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841163.423,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841163.423,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841163.423,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841163.463,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841163.463,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841163.463,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841168.442,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841168.442,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841168.442,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841168.484,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841168.484,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841168.484,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841173.446,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841173.446,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841173.446,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841173.484,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841173.484,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841173.484,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841178.448,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841178.448,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841178.448,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841178.48,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841178.48,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841178.48,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841183.456,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,120.822
1785841183.456,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,88.0
1785841183.456,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,65.0
1785841183.52,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,115.327
1785841183.52,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785841183.52,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,54.0
1785841188.441,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.143
1785841188.441,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,50.0
1785841188.441,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,38.0
1785841188.486,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.601
1785841188.486,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,86.0
1785841188.486,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841193.468,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.143
1785841193.468,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,50.0
1785841193.468,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,38.0
1785841193.506,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.601
1785841193.506,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,86.0
1785841193.506,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841198.47,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.143
1785841198.47,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,50.0
1785841198.47,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,38.0
1785841198.526,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.601
1785841198.526,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,86.0
1785841198.526,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,55.0
1785841203.496,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.143
1785841203.496,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,50.0
1785841203.496,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,38.0
1785841203.55,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,113.601
1785841203.55,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,86.0
