ts,metric,gpu,hostname,value
1785962040.435,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,122.568
1785962040.435,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785962040.435,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785962040.637,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,108.334
1785962040.637,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785962040.637,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785962045.413,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,122.568
1785962045.413,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785962045.413,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785962045.459,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,108.334
1785962045.459,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785962045.459,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785962050.487,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,122.568
1785962050.487,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785962050.487,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785962050.536,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,108.334
1785962050.536,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785962050.536,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,19.0
1785962055.407,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,122.568
1785962055.407,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785962055.407,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785962055.544,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,108.334
1785962055.544,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785962055.544,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,64.0
