ts,metric,gpu,hostname,value
1785791059.433,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791059.433,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791059.433,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791059.473,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791059.473,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791059.473,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791064.409,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791064.409,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791064.409,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791064.496,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791064.496,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791064.496,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791069.418,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791069.418,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791069.418,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791069.468,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791069.468,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791069.468,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791074.467,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791074.467,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791074.467,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791074.528,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791074.528,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791074.528,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791079.431,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791079.431,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791079.431,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791079.498,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791079.498,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791079.498,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791084.439,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,97.55
1785791084.439,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785791084.439,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785791084.502,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.4
1785791084.502,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785791084.502,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,40.0
1785791089.461,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,114.411
1785791089.461,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785791089.461,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,48.0
1785791089.507,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.308
1785791089.507,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,98.0
1785791089.507,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,22.0
1785791094.477,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,114.411
1785791094.477,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785791094.477,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,48.0
1785791094.551,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.308
1785791094.551,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,98.0
1785791094.551,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,22.0
1785791099.431,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,114.411
1785791099.431,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785791099.431,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,48.0
1785791099.5,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.308
1785791099.5,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,98.0
1785791099.5,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,22.0
1785791104.49,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,114.411
1785791104.49,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785791104.49,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,48.0
1785791104.572,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.308
1785791104.572,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,98.0
