index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,2,1785783081.883084,0.0956038748845458,1.592628249898553,1578,64,ok,
1,0,1785783082.181751,0.09745770809240639,1.6073924170341343,1578,64,ok,
2,30,1785783082.4644952,0.08711104188114405,2.080105416942388,1578,64,ok,
3,0,1785783082.4699981,0.1148826670832932,1.6630603750236332,1578,64,ok,
4,24,1785783082.4786031,0.11595616582781076,2.100805915892124,1578,64,ok,
5,39,1785783082.651625,0.09534158394671977,1.6479613750707358,1578,64,ok,
6,32,1785783082.779644,0.16735179093666375,2.1613746657967567,1578,64,ok,
7,3,1785783082.886388,0.17940166615881026,1.848603833001107,1578,64,ok,
8,18,1785783082.922078,0.14448083308525383,2.2024126250762492,1578,64,ok,
9,1,1785783083.011107,0.10993204195983708,1.7893339998554438,1578,64,ok,
10,0,1785783083.101183,0.12312237522564828,1.788691292051226,1578,64,ok,
11,33,1785783083.185305,0.13349949987605214,1.8614545420277864,1578,64,ok,
12,0,1785783083.20183,0.11378229199908674,1.844133917009458,1578,64,ok,
13,96,1785783083.2558231,0.12312345905229449,2.1818200419656932,1578,64,ok,
14,10,1785783083.304513,0.17164204199798405,2.2693262500688434,1578,64,ok,
15,0,1785783083.428001,0.1451302501372993,1.8842655420303345,1578,64,ok,
16,29,1785783083.930505,0.17756595904938877,1.9707477090414613,1578,64,ok,
17,10,1785783084.215832,0.11818225006572902,2.182930124923587,1578,64,ok,
18,14,1785783084.29156,0.12212041695602238,2.3297588338609785,1578,64,ok,
19,35,1785783084.348332,0.17458016681484878,1.96810029190965,1578,64,ok,
20,1,1785783084.3785222,0.16214966704137623,1.964918291894719,1578,64,ok,
21,3,1785783084.3831732,0.15379891614429653,1.962598916143179,1578,64,ok,
22,2,1785783084.386055,0.15425608400255442,1.9599073340650648,1578,64,ok,
23,11,1785783084.4465768,0.19205633411183953,2.002134209033102,1578,64,ok,
24,6,1785783084.484268,0.16480224998667836,2.193403041921556,1578,64,ok,
25,2,1785783084.530208,0.15010195900686085,2.090565500082448,1578,64,ok,
26,53,1785783084.74212,0.14097116701304913,2.1456860420294106,1578,64,ok,
27,10,1785783084.813996,0.12475600000470877,2.1044717500917614,1578,64,ok,
28,0,1785783084.892481,0.15785524994134903,1.9199335421435535,1578,64,ok,
29,0,1785783084.91869,0.13714054180309176,1.9223164590075612,1578,64,ok,
30,37,1785783084.9211361,0.13157574995420873,1.9181740421336144,1578,64,ok,
31,7,1785783084.959747,0.23297058301977813,2.008502082899213,1578,64,ok,
32,0,1785783084.974847,0.21745412494055927,1.9938037500251085,1578,64,ok,
33,0,1785783085.043956,0.16645458317361772,1.9238339581061155,1578,64,ok,
34,0,1785783085.679841,0.16679154196754098,1.8832175419665873,1578,64,ok,
35,12,1785783085.787216,0.1257874588482082,2.036785624921322,1578,64,ok,
36,34,1785783085.80671,0.1731689169537276,2.046070083975792,1578,64,ok,
37,2,1785783086.0207748,0.26515620900318027,1.9367144999559969,1578,64,ok,
38,0,1785783086.172843,0.23431179206818342,2.019465209217742,1578,64,ok,
39,2,1785783086.300142,0.1487459170166403,1.8921432089991868,1578,64,ok,
40,1,1785783086.527148,0.2200800001155585,1.9603567500598729,1578,64,ok,
41,97,1785783086.665374,0.11894337483681738,1.8486409578472376,1578,64,ok,
42,0,1785783086.814153,0.11269966582767665,1.9018735408317298,1578,64,ok,
43,3,1785783086.856863,0.11111008282750845,1.8601600830443203,1578,64,ok,
44,61,1785783087.234432,0.13189795799553394,2.0084978330414742,1578,64,ok,
45,77,1785783087.54662,0.12109341705217957,1.8934670840390027,1578,64,ok,
46,45,1785783087.563406,0.20826774998567998,1.9961466661188751,1578,64,ok,
47,6,1785783087.69826,0.12486470816656947,2.0705316660460085,1578,64,ok,
48,11,1785783087.818451,0.11486500012688339,1.9525683750398457,1578,64,ok,
49,59,1785783087.877517,0.1286969999782741,1.9275715840049088,1578,64,ok,
50,3,1785783087.950618,0.12157345889136195,1.9040545418392867,1578,64,ok,
51,10,1785783088.016673,0.174333208007738,1.9717700409237295,1578,64,ok,
52,5,1785783088.264214,0.12548599997535348,2.0373791670426726,1578,64,ok,
53,1,1785783088.331007,0.1271287091076374,2.0347792920656502,1578,64,ok,
54,3,1785783088.5013068,0.2135717908386141,2.078485250007361,1578,64,ok,
55,3,1785783088.543853,0.1720019590575248,2.0685808749403805,1578,64,ok,
56,5,1785783088.748516,0.13506654207594693,2.133626792114228,1578,64,ok,
57,109,1785783088.9677691,0.13929175003431737,2.3713429579511285,1578,64,ok,
58,2,1785783089.027373,0.21393508417531848,2.313895459054038,1578,64,ok,
59,38,1785783089.1076438,0.1382307920139283,2.040302917128429,1578,64,ok,
60,35,1785783089.349768,0.12992745800875127,2.3772736249957234,1578,64,ok,
61,3,1785783089.4733288,0.12791158305481076,2.4139922079630196,1578,64,ok,
62,85,1785783089.5409951,0.1298799579963088,2.4129131669178605,1578,64,ok,
63,4,1785783089.565142,0.20087379217147827,2.108938458142802,1578,64,ok,
64,14,1785783089.602668,0.1664178331848234,2.101208458188921,1578,64,ok,
65,51,1785783089.718512,0.19062945805490017,2.5222232080996037,1578,64,ok,
66,1,1785783089.73685,0.171789166983217,2.504713541828096,1578,64,ok,
67,47,1785783089.964822,0.17432416696101427,2.483710916945711,1578,64,ok,
68,49,1785783089.995074,0.14219904085621238,2.4534142909105867,1578,64,ok,
69,0,1785783090.229491,0.1975926668383181,2.6875350829213858,1578,64,ok,
70,42,1785783090.266179,0.14743416709825397,2.2271742501761764,1578,64,ok,
71,40,1785783090.567795,0.12519637495279312,2.2285720000509173,1578,64,ok,
72,25,1785783090.6856902,0.12914787512272596,2.751583124976605,1578,64,ok,
73,27,1785783090.753723,0.1840626250486821,2.8625465841032565,1578,64,ok,
74,17,1785783090.823781,0.1668212921358645,2.8268252920825034,1578,64,ok,
75,57,1785783090.925293,0.1630895419511944,2.7959729169961065,1578,64,ok,
76,17,1785783091.0103428,0.13683579210191965,2.744654209120199,1578,64,ok,
77,3,1785783091.046239,0.16536458302289248,2.736211957875639,1578,64,ok,
78,68,1785783091.0694551,0.15216612489894032,2.364186832914129,1578,64,ok,
79,20,1785783091.1381671,0.1992061249911785,2.299407167127356,1578,64,ok,
80,0,1785783091.3983428,0.1752576248254627,3.090847540879622,1578,64,ok,
81,108,1785783091.491812,0.17660095891915262,2.3251567920669913,1578,64,ok,
82,8,1785783091.499752,0.17446833290159702,2.320581458043307,1578,64,ok,
83,3,1785783091.663575,0.19925537495873868,3.1060617910698056,1578,64,ok,
84,4,1785783091.7879941,0.18128695897758007,2.3093477920629084,1578,64,ok,
85,3,1785783092.015003,0.1548096660990268,3.562634791014716,1578,64,ok,
86,58,1785783092.038827,0.1376374999526888,2.2536002919077873,1578,64,ok,
87,61,1785783092.170422,0.21642995811998844,3.5597553751431406,1578,64,ok,
88,34,1785783092.1768699,0.21059174998663366,2.3062514578923583,1578,64,ok,
89,1,1785783092.2782788,0.21730079199187458,3.7930258749984205,1578,64,ok,
90,0,1785783092.309778,0.26225124998018146,3.813023124821484,1578,64,ok,
91,107,1785783092.335831,0.2366160419769585,3.785494999960065,1578,64,ok,
92,8,1785783092.5352519,0.16440837504342198,2.2291398749221116,1578,64,ok,
93,27,1785783092.54598,0.15435141697525978,3.752468999940902,1578,64,ok,
94,3,1785783092.61744,0.14348862506449223,3.7935529998503625,1578,64,ok,
95,14,1785783092.8010602,0.20885166618973017,2.315102791180834,1578,64,ok,
