ts,metric,gpu,hostname,value
1785883221.027,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883221.027,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883221.027,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883221.075,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,126.623
1785883221.075,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785883221.075,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785883226.046,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883226.046,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883226.046,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883226.097,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,126.623
1785883226.097,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785883226.097,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785883231.004,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883231.004,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883231.004,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883231.055,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,126.623
1785883231.055,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785883231.055,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785883236.01,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883236.01,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883236.01,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883236.06,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,126.623
1785883236.06,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785883236.06,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785883241.004,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883241.004,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883241.004,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883241.154,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,126.623
1785883241.154,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,89.0
1785883241.154,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785883245.991,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,117.516
1785883245.991,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785883245.991,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,73.0
1785883246.041,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.939
1785883246.041,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
1785883246.041,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,23.0
1785883251.084,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.327
1785883251.084,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,89.0
1785883251.084,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,38.0
1785883251.158,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.939
1785883251.158,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,93.0
