ts,metric,gpu,hostname,value
1785783717.234,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,104.321
1785783717.234,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,36.0
1785783717.234,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,27.0
1785783717.367,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,99.258
1785783717.367,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785783717.367,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,18.0
1785783722.226,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,104.321
1785783722.226,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,36.0
1785783722.226,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,27.0
1785783722.277,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,99.258
1785783722.277,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785783722.277,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,18.0
1785783727.289,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,104.321
1785783727.289,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,36.0
1785783727.289,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,27.0
1785783727.346,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,99.258
1785783727.346,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785783727.346,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,18.0
1785783732.239,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,104.321
1785783732.239,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,36.0
1785783732.239,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,27.0
1785783732.287,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,99.258
1785783732.287,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785783732.287,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,18.0
1785783737.334,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,104.321
1785783737.334,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,36.0
1785783737.334,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783737.374,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783737.374,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783737.374,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783742.262,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783742.262,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783742.262,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783742.311,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783742.311,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783742.311,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783747.307,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783747.307,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783747.307,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783747.353,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783747.353,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783747.353,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783752.253,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783752.253,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783752.253,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783752.306,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783752.306,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783752.306,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783757.252,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783757.252,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783757.252,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783757.303,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783757.303,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783757.303,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783762.268,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783762.268,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783762.268,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,45.0
1785783762.32,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,111.296
1785783762.32,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,91.0
1785783762.32,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,45.0
1785783767.282,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.876
1785783767.282,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,91.0
1785783767.282,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,70.0
1785783767.324,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.273
1785783767.324,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785783767.324,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,42.0
1785783772.259,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.882
1785783772.259,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,17.0
1785783772.259,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,70.0
1785783772.413,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.273
1785783772.413,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785783772.413,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,42.0
1785783777.273,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,111.882
1785783777.273,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,17.0
