index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error,itls_ms
0,5,1785886176.1179671,0.105297917034477,2.0545665419194847,1578,64,ok,,13.39;37.85;27.53;27.90;29.87;34.25;27.80;140.14;0.60;45.42;0.03;0.01;0.01;24.47;29.75;24.03;30.33;37.46;16.53;30.93;36.26;28.34;23.06;31.34;45.53;28.97;94.40;1.24;1.28;20.24;28.29;24.25;47.21;24.77;31.23;26.62;27.75;33.22;28.26;35.95;25.65;27.15;28.06;143.91;0.06;0.06;2.75;0.06;31.29;53.18;2.59;33.47;21.58;47.94;59.03;35.80;30.92;32.41;33.16;109.12;0.03;5.01;29.17
1,3,1785886176.328535,0.23384904209524393,2.118287542136386,1578,64,ok,,0.78;45.14;0.01;0.01;0.01;24.48;29.38;24.38;30.56;36.87;17.31;30.36;36.04;28.50;22.89;31.72;45.20;28.82;94.49;1.13;1.43;20.37;28.99;23.63;47.29;24.85;31.16;26.51;27.70;33.34;28.14;35.78;25.51;27.50;27.88;143.49;0.10;0.07;2.93;0.06;31.44;52.87;2.72;33.69;21.60;47.57;59.49;35.37;31.37;32.41;32.88;109.26;0.03;2.38;32.07;33.53;29.55;31.61;33.41;31.25;46.39;31.06;37.13
2,51,1785886176.3300962,0.10890300013124943,1.5527151660062373,1578,64,ok,,14.15;109.13;0.83;45.31;0.01;0.01;0.01;9.40;19.77;24.36;19.88;20.87;27.89;23.14;12.95;34.56;17.92;25.00;22.11;22.11;20.31;29.28;16.76;19.25;115.08;0.84;1.29;1.01;2.01;24.12;21.28;21.18;25.23;19.96;28.84;17.71;18.29;23.88;24.79;20.24;20.83;23.36;20.54;23.11;21.82;23.35;19.87;22.35;130.79;0.06;0.05;0.05;0.05;2.11;30.34;12.02;42.11;2.01;53.03;11.73;31.66;25.70;25.51
3,0,1785886176.413988,0.19459658302366734,2.2459954998921603,1578,64,ok,,0.21;0.01;23.93;29.35;24.41;30.52;36.85;17.11;30.64;35.99;28.47;22.95;31.32;45.48;28.50;95.05;0.94;1.33;20.51;27.72;24.95;42.05;29.77;31.42;26.07;28.13;32.79;28.52;35.79;25.56;27.68;27.78;143.92;0.06;0.06;2.84;0.05;31.26;53.25;2.62;33.21;21.80;47.47;59.55;35.58;31.63;32.08;32.90;109.10;0.03;2.52;31.78;33.72;29.51;31.56;33.52;31.23;46.06;33.41;35.13;46.18;14.08;152.98
4,1,1785886176.425302,0.18406416685320437,1.58451854204759,1578,64,ok,,0.12;0.01;8.24;19.80;24.14;20.05;21.21;27.78;23.34;12.74;34.60;17.70;25.00;22.26;22.18;20.37;29.57;16.35;19.01;115.36;0.79;1.45;0.05;2.89;23.92;21.91;20.55;25.22;19.91;29.08;17.65;18.30;23.86;25.01;19.80;20.14;24.32;20.23;23.23;22.03;23.15;19.80;22.45;130.55;0.05;0.05;0.05;0.05;2.35;30.26;12.22;42.11;2.00;52.88;8.92;35.04;25.52;25.54;29.06;15.98;33.99;21.94;26.07
5,14,1785886176.69417,0.10764487483538687,1.5945784589275718,1578,64,ok,,17.09;25.10;22.25;22.34;20.25;29.48;16.35;18.85;115.36;0.93;1.14;1.15;2.23;23.92;23.10;19.34;25.44;19.84;29.11;17.60;17.85;24.31;24.91;19.91;20.15;24.21;20.43;23.13;22.09;23.08;19.65;22.48;130.30;0.07;0.06;0.06;0.05;2.56;30.42;11.98;42.32;1.99;53.26;11.52;36.62;20.96;25.56;29.26;15.50;34.05;22.05;23.44;24.10;105.93;0.09;2.63;0.06;4.05;24.96;29.82;15.26;42.48;30.98
6,22,1785886176.695315,0.14209849992766976,2.3093937078956515,1578,64,ok,,28.52;23.06;30.98;42.42;31.75;95.13;0.78;1.55;20.42;26.50;26.09;41.88;30.00;31.35;25.82;28.35;32.05;26.85;34.40;29.29;27.46;25.06;142.53;0.69;6.28;0.08;0.07;31.75;52.83;2.74;33.46;21.64;46.98;59.80;34.46;32.60;32.35;28.60;113.21;0.04;2.62;31.55;32.84;28.18;33.55;28.46;37.21;46.31;30.81;36.95;46.52;10.28;156.87;3.27;2.05;34.14;27.24;42.03;21.58;56.53;35.83;53.72;67.85
7,85,1785886176.82818,0.13732512504793704,2.3636918750125915,1578,64,ok,,29.12;94.88;1.28;1.25;20.06;26.00;26.59;42.04;30.16;30.74;26.40;28.04;33.24;25.40;35.42;28.73;27.44;27.99;143.26;0.11;0.04;3.27;0.06;31.63;52.53;3.06;33.17;21.86;48.36;58.72;34.23;32.87;32.08;32.58;109.52;0.03;2.72;31.27;32.61;28.26;33.51;32.98;32.48;45.54;31.86;37.47;45.30;13.31;155.07;2.11;2.82;34.39;26.76;41.31;21.61;54.07;38.40;50.91;71.40;25.22;41.99;113.32;4.97
8,7,1785886176.900239,0.18834241712465882,1.6527077921200544,1578,64,ok,,1.16;1.32;1.11;3.13;22.83;20.20;22.23;25.29;19.92;28.90;17.76;17.94;24.51;24.80;19.78;20.09;24.37;20.73;22.78;21.83;23.57;19.72;21.97;130.21;0.06;0.05;0.05;2.62;0.05;30.63;12.52;41.80;2.04;52.81;12.51;31.67;25.41;25.75;28.63;16.13;34.06;22.07;25.76;21.52;106.22;0.04;2.63;0.04;4.33;24.98;29.07;19.61;38.44;32.18;23.55;22.41;43.83;12.97;13.08;40.11;48.65;36.06;23.27
9,109,1785886177.022955,0.1894035420846194,2.3712226250208914,1578,64,ok,,24.60;28.59;28.38;28.20;32.74;25.99;34.84;29.11;27.40;27.98;140.38;0.10;0.09;6.09;0.06;31.87;52.65;2.73;33.45;21.64;48.46;58.56;36.12;30.96;32.49;32.69;108.87;0.03;2.55;31.64;32.73;28.17;33.60;34.25;31.03;46.16;36.10;32.97;44.95;13.35;155.35;2.77;1.82;35.18;26.50;41.37;21.47;57.38;35.21;53.88;68.11;25.40;41.60;114.18;0.12;4.72;7.51;33.20;31.64;31.64;36.63;27.37;35.56
