ts,metric,gpu,hostname,value
1785793059.111,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,123.711
1785793059.111,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,95.0
1785793059.111,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,28.0
1785793059.178,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,116.048
1785793059.178,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785793059.178,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,24.0
1785793064.05,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,123.711
1785793064.05,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,95.0
1785793064.05,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,28.0
1785793064.106,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,116.048
1785793064.106,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785793064.106,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,24.0
1785793069.044,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,128.073
1785793069.044,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,85.0
1785793069.044,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,77.0
1785793069.09,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.46
1785793069.09,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785793069.09,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,62.0
1785793074.068,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,128.073
1785793074.068,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,85.0
1785793074.068,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,77.0
1785793074.118,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.46
1785793074.118,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785793074.118,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,62.0
1785793079.055,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,128.073
1785793079.055,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,85.0
1785793079.055,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,77.0
1785793079.102,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.46
1785793079.102,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785793079.102,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,62.0
1785793084.063,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,128.073
1785793084.063,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,85.0
1785793084.063,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,77.0
1785793084.112,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.46
1785793084.112,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785793084.112,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,62.0
1785793089.085,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,128.073
1785793089.085,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,85.0
1785793089.085,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,77.0
1785793089.177,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.46
