index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,17,1785602954.3062458,0.9225350830238312,2.3816711250692606,1578,64,ok,
1,6,1785602954.387537,0.8376868339255452,2.3015255839563906,1578,64,ok,
2,7,1785602954.867202,0.6186130000278354,2.1908726249821484,1578,64,ok,
3,1,1785602954.96139,0.559976999880746,2.2409848750103265,1578,64,ok,
4,3,1785602955.585054,0.4300841249059886,1.8949686668347567,1578,64,ok,
5,10,1785602956.054121,0.634144667070359,2.059391250135377,1578,64,ok,
6,1,1785602956.297409,0.4440553749445826,1.8160340420436114,1578,64,ok,
7,2,1785602956.782041,0.34287345805205405,2.033396250102669,1578,64,ok,
8,2,1785602957.201428,0.7986999589484185,1.6573359169997275,1578,64,ok,
9,1,1785602957.2236538,0.7778515419922769,2.2237513749860227,1578,64,ok,
10,7,1785602957.605954,0.3977774998638779,1.7849536249414086,1578,64,ok,
11,14,1785602958.0908868,0.343191749881953,1.7720936248078942,1578,64,ok,
12,7,1785602958.457752,0.33069233293645084,2.0204105828888714,1578,64,ok,
13,0,1785602959.5163069,0.34980320814065635,2.334843415999785,1578,64,ok,
14,8,1785602960.182104,0.551161500159651,1.8340293332003057,1578,64,ok,
15,2,1785602960.4193852,0.9006733749993145,2.680744874989614,1578,64,ok,
16,0,1785602960.5492039,0.7723343328107148,1.9806218747980893,1578,64,ok,
17,2,1785602960.6187992,0.7051561251282692,3.062330082990229,1578,64,ok,
18,1,1785602961.450967,0.3323018329683691,1.9941411251202226,1578,64,ok,
19,11,1785602962.037587,0.3281562919728458,1.9240357920061797,1578,64,ok,
20,6,1785602962.5109608,0.33871029200963676,2.0064897499978542,1578,64,ok,
21,6,1785602962.803632,0.3375411669258028,1.8395650838501751,1578,64,ok,
22,1,1785602963.1521852,0.5295126249548048,3.1220045418012887,1578,64,ok,
23,4,1785602963.2782872,0.6826785830780864,2.9985994161106646,1578,64,ok,
24,7,1785602963.657227,0.5339741669595242,2.985897625098005,1578,64,ok,
25,0,1785602963.740646,0.5364999170415103,2.902750875102356,1578,64,ok,
26,0,1785602964.226986,0.3482714160345495,2.0473942910321057,1578,64,ok,
27,12,1785602964.725622,0.3579949999693781,2.8580804588273168,1578,64,ok,
28,3,1785602965.281548,0.5181361250579357,1.8590191670227796,1578,64,ok,
29,0,1785602965.424312,1.217510374961421,3.1674617920070887,1578,64,ok,
30,16,1785602965.473112,0.80249133403413,2.1453667089808732,1578,64,ok,
31,2,1785602965.676862,0.9622877079527825,2.2063096249476075,1578,64,ok,
32,0,1785602966.2595341,0.38503087498247623,2.576261332957074,1578,64,ok,
33,0,1785602966.618631,0.40965429204516113,1.8608906669542193,1578,64,ok,
34,1,1785602967.3085618,0.5746595000382513,2.8611310000997037,1578,64,ok,
35,3,1785602967.591965,0.5402894581202418,2.27291691605933,1578,64,ok,
36,0,1785602967.8472378,0.3660244168713689,2.62074499996379,1578,64,ok,
37,14,1785602969.038076,0.8280300418846309,2.175585457822308,1578,64,ok,
38,8,1785602969.129767,1.034436333924532,2.4494544588960707,1578,64,ok,
39,0,1785602969.2471838,0.9218526249751449,2.3323062090203166,1578,64,ok,
40,8,1785602969.6919801,0.47746037505567074,2.044782084180042,1578,64,ok,
41,10,1785602970.1923041,0.32249133405275643,2.6229510421399027,1578,64,ok,
42,3,1785602970.479224,0.33056199993006885,1.8568401248194277,1578,64,ok,
43,1,1785602970.889749,0.345231874845922,1.9056474170647562,1578,64,ok,
44,1,1785602971.180835,0.399896124843508,2.8059209999628365,1578,64,ok,
