index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,0,1785602905.6939478,0.3248678750824183,1.5634702499955893,1578,64,ok,
1,3,1785602906.131186,0.7261566249653697,2.07651491696015,1578,64,ok,
2,1,1785602906.2412632,0.6112087080255151,1.9661132919136435,1578,64,ok,
3,4,1785602907.921248,0.3840660830028355,1.5578613327816129,1578,64,ok,
4,3,1785602909.2099662,0.31253062514588237,1.610910709016025,1578,64,ok,
5,0,1785602909.5249898,0.3490411250386387,1.5821892919484526,1578,64,ok,
6,16,1785602910.070633,0.9824755410663784,2.081179916160181,1578,64,ok,
7,0,1785602910.1926599,0.6297636248636991,1.6684183329343796,1578,64,ok,
8,9,1785602910.319121,0.7940035001374781,2.0805862080305815,1578,64,ok,
9,0,1785602910.49045,0.6012809581588954,1.8618795410729945,1578,64,ok,
10,1,1785602911.080183,0.6178430828731507,1.607140582986176,1578,64,ok,
11,3,1785602911.200711,0.5459797498770058,1.8188292910344899,1578,64,ok,
12,0,1785602912.97385,1.096836332930252,1.6281897500157356,1578,64,ok,
13,8,1785602913.011413,1.0602514159400016,2.107505790889263,1578,64,ok,
14,16,1785602913.119057,1.1089060420636088,2.00204495806247,1578,64,ok,
15,9,1785602913.166107,1.3062992501072586,2.289849959081039,1578,64,ok,
16,0,1785602913.9014652,0.5718825419899076,1.8251905830111355,1578,64,ok,
17,3,1785602914.130566,0.4683238749857992,1.8270432080607861,1578,64,ok,
18,3,1785602914.450806,0.6670196249615401,2.3608631249517202,1578,64,ok,
19,3,1785602914.649337,0.502428499981761,2.162284083198756,1578,64,ok,
20,5,1785602915.1569438,0.567195083014667,1.6802530831191689,1578,64,ok,
21,0,1785602915.4168909,0.7808783329091966,1.7974034999497235,1578,64,ok,
22,3,1785602915.53492,0.9128767498768866,1.8009857090655714,1578,64,ok,
23,0,1785602915.817399,1.0028991249855608,1.9649312081746757,1578,64,ok,
24,0,1785602915.9994528,0.8190478340256959,1.8033633749000728,1578,64,ok,
25,0,1785602916.059343,0.7964418330229819,2.3263039998710155,1578,64,ok,
26,6,1785602916.927142,0.3296875830274075,1.5961695830337703,1578,64,ok,
27,4,1785602917.497222,0.3343336661346257,1.8944916250184178,1578,64,ok,
28,7,1785602918.044034,0.39816500013694167,1.8575868750922382,1578,64,ok,
29,11,1785602919.1152818,0.5347829170059413,1.8690608751494437,1578,64,ok,
30,8,1785602919.3674712,0.5367701658979058,1.8500677910633385,1578,64,ok,
31,9,1785602919.607347,0.5546135420445353,2.1935347081162035,1578,64,ok,
32,0,1785602919.883138,0.5414979590568691,1.9235972920432687,1578,64,ok,
33,0,1785602920.14581,0.34138970798812807,2.1264293750282377,1578,64,ok,
34,8,1785602920.699666,0.7596521249506623,2.060930124949664,1578,64,ok,
35,0,1785602920.7033331,1.0988042501267046,2.300923875067383,1578,64,ok,
36,12,1785602921.016195,0.7897145829629153,2.4949219999834895,1578,64,ok,
37,2,1785602921.4003682,0.8860017920378596,2.314551332965493,1578,64,ok,
38,0,1785602921.613476,1.1527539580129087,2.5749544170685112,1578,64,ok,
39,0,1785602921.625298,1.1371448750142008,2.5634801669511944,1578,64,ok,
40,12,1785602922.2363122,0.7625526669435203,2.6926893340423703,1578,64,ok,
41,4,1785602922.241584,0.9907840408850461,2.841682333033532,1578,64,ok,
42,1,1785602922.659314,1.7674060000572354,2.6922484589740634,1578,64,ok,
43,6,1785602922.747336,1.2838983749970794,2.862170125124976,1578,64,ok,
44,0,1785602922.7651598,1.421067374991253,2.3193034171126783,1578,64,ok,
45,2,1785602922.866122,1.5509777499828488,3.619421208044514,1578,64,ok,
46,2,1785602922.901321,1.5246799169108272,2.707454999908805,1578,64,ok,
47,3,1785602922.9832692,1.9451805418357253,4.2194767920300364,1578,64,ok,
48,1,1785602923.5614789,1.3656112090684474,2.4630554169416428,1578,64,ok,
49,4,1785602924.214319,0.7137426661793143,2.0308915411587805,1578,64,ok,
50,5,1785602924.4405482,0.6408518340904266,2.872151750139892,1578,64,ok,
51,9,1785602924.9705448,0.6378194999415427,2.7775305840186775,1578,64,ok,
52,1,1785602925.296691,0.36965087498538196,1.9060779579449445,1578,64,ok,
53,11,1785602925.646116,0.8386510000564158,2.588862417032942,1578,64,ok,
54,8,1785602926.689549,0.5133295841515064,2.351308959070593,1578,64,ok,
55,1,1785602926.8793972,0.406178834149614,2.107843833975494,1578,64,ok,
56,13,1785602927.900542,0.3277753749862313,2.4249202499631792,1578,64,ok,
57,1,1785602928.488357,0.35412091691978276,2.622608375037089,1578,64,ok,
58,9,1785602929.0645828,0.9701028750278056,2.1479607499204576,1578,64,ok,
59,0,1785602929.0681531,1.2546933749690652,2.416602750075981,1578,64,ok,
60,11,1785602929.112247,1.2115191670600325,2.4661789170932025,1578,64,ok,
61,9,1785602929.128719,1.1955792920198292,3.0292506250552833,1578,64,ok,
62,0,1785602929.3410392,0.9948037918657064,3.0838247498031706,1578,64,ok,
63,0,1785602930.812632,0.3997305422089994,1.9694972501602024,1578,64,ok,
64,2,1785602931.856422,0.3699959171935916,2.6585314590483904,1578,64,ok,
65,3,1785602932.7695,0.5121830829884857,2.5364707079716027,1578,64,ok,
66,16,1785602932.833484,,0.4487775000743568,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
67,3,1785602933.446292,0.3511497089639306,2.3782397920731455,1578,64,ok,
68,0,1785602934.191724,0.39518450014293194,2.138066250132397,1578,64,ok,
69,3,1785602935.021129,0.3702594160567969,2.42943395790644,1578,64,ok,
70,2,1785602935.807952,0.8102025829721242,2.274651125073433,1578,64,ok,
71,1,1785602935.883948,0.7825332500506192,2.5537141249515116,1578,64,ok,
72,6,1785602935.9838562,0.6834769169799984,2.51501000020653,1578,64,ok,
73,12,1785602936.7715101,0.3637824170291424,2.462855749996379,1578,64,ok,
74,0,1785602937.448846,0.4367805840447545,2.0594463751185685,1578,64,ok,
75,8,1785602938.5640252,0.6691766660660505,2.480653207981959,1578,64,ok,
76,18,1785602938.860013,0.37802299996837974,1.9954846668988466,1578,64,ok,
77,10,1785602939.963785,,0.5305897500365973,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
78,10,1785602940.040069,0.5352424159646034,2.0849427501671016,1578,64,ok,
79,7,1785602941.616058,0.3188520420808345,2.0892211669124663,1578,64,ok,
80,0,1785602942.698018,0.7670497500803322,2.0036447080783546,1578,64,ok,
81,0,1785602942.9147258,0.7892711248714477,2.104706499958411,1578,64,ok,
82,2,1785602942.950706,0.7541284579783678,2.0667407079599798,1578,64,ok,
83,7,1785602943.34955,0.4183447090908885,2.197742334101349,1578,64,ok,
84,3,1785602943.934918,1.0800766251049936,1.846468749921769,1578,64,ok,
85,0,1785602944.152162,0.864552624989301,2.022649541962892,1578,64,ok,
86,1,1785602944.182626,0.8351603341288865,2.0654030421283096,1578,64,ok,
87,1,1785602944.3471968,0.6711421250365674,2.26060145907104,1578,64,ok,
88,12,1785602945.217819,0.5640269590076059,1.976017750101164,1578,64,ok,
89,2,1785602945.265557,0.5760871248785406,2.413601499982178,1578,64,ok,
90,8,1785602946.6504488,1.0063530830666423,1.6480133750010282,1578,64,ok,
91,6,1785602946.7958899,0.8806590000167489,1.768628500169143,1578,64,ok,
92,9,1785602946.91148,0.766974083147943,2.3214359160047024,1578,64,ok,
93,4,1785602946.9723341,0.7737167500890791,2.417132208123803,1578,64,ok,
94,7,1785602948.956652,0.3230828340165317,1.6704735420644283,1578,64,ok,
95,1,1785602950.114721,0.7509244999382645,2.225291916867718,1578,64,ok,
96,19,1785602950.308525,0.9899094579741359,2.1417879580985755,1578,64,ok,
97,0,1785602950.360406,0.5555521249771118,2.203850500052795,1578,64,ok,
98,13,1785602950.891244,0.40839887503534555,1.9733133749105036,1578,64,ok,
99,1,1785602951.985311,0.3560706248972565,2.0316886249929667,1578,64,ok,
