ts,metric,gpu,hostname,value
1785767165.506,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,107.32
1785767165.506,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785767165.506,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785767165.559,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,100.452
1785767165.559,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785767165.559,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785767170.477,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,107.32
1785767170.477,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785767170.477,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785767170.517,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,100.452
1785767170.517,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785767170.517,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785767175.475,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,107.32
1785767175.475,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,0.0
1785767175.475,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785767175.536,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767175.536,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767175.536,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767180.485,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767180.485,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767180.485,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767180.642,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767180.642,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767180.642,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767185.48,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767185.48,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767185.48,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767185.533,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767185.533,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767185.533,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767190.566,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767190.566,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767190.566,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767190.707,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767190.707,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767190.707,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767195.491,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767195.491,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767195.491,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767195.542,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767195.542,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767195.542,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767200.591,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767200.591,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767200.591,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767200.637,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,121.72
1785767200.637,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785767200.637,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,66.0
1785767205.506,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,124.041
1785767205.506,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,86.0
1785767205.506,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,60.0
1785767205.57,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767205.57,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767205.57,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767210.561,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767210.561,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767210.561,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767210.613,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767210.613,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767210.613,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767215.508,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767215.508,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767215.508,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767215.569,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767215.569,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767215.569,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767220.539,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767220.539,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767220.539,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767220.608,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767220.608,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767220.608,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767225.523,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767225.523,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767225.523,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767225.584,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767225.584,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767225.584,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767230.513,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767230.513,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767230.513,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767230.562,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,112.475
1785767230.562,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,94.0
1785767230.562,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,49.0
1785767235.522,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,112.879
1785767235.522,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,90.0
1785767235.522,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,46.0
1785767235.751,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.461
1785767235.751,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785767235.751,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,51.0
1785767240.521,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,116.131
1785767240.521,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785767240.521,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,67.0
1785767240.581,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.461
1785767240.581,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785767240.581,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,51.0
1785767245.614,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,116.131
1785767245.614,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,87.0
1785767245.614,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,67.0
1785767245.678,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,102.461
1785767245.678,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
