ts,metric,gpu,hostname,value
1785785806.125,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,113.048
1785785806.125,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785806.125,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,0.0
1785785806.166,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785806.166,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785806.166,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785811.165,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785811.165,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785811.165,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785811.216,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785811.216,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785811.216,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785816.113,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785816.113,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785816.113,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785816.154,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785816.154,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785816.154,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785821.196,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785821.196,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785821.196,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785821.241,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785821.241,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785821.241,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785826.119,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785826.119,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785826.119,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785826.164,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785826.164,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785826.164,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785831.154,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785831.154,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785831.154,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785831.194,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,91.196
1785785831.194,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,0.0
1785785831.194,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,0.0
1785785836.128,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,127.747
1785785836.128,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785785836.128,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,66.0
1785785836.165,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,106.557
1785785836.165,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,100.0
1785785836.165,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,22.0
1785785841.137,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,96.888
1785785841.137,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,84.0
1785785841.137,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,18.0
1785785841.177,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,106.557
