ts,metric,gpu,hostname,value
1785784378.592,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,106.05
1785784378.592,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785784378.592,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,20.0
1785784378.632,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.349
1785784378.632,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785784378.632,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,21.0
1785784383.571,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,106.05
1785784383.571,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785784383.571,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,20.0
1785784383.614,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.349
1785784383.614,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785784383.614,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,21.0
1785784388.571,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,106.05
1785784388.571,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785784388.571,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,20.0
1785784388.618,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.349
1785784388.618,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785784388.618,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,21.0
1785784393.574,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,106.05
1785784393.574,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,100.0
1785784393.574,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,20.0
1785784393.619,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker1,105.349
1785784393.619,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker1,92.0
1785784393.619,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker1,21.0
1785784398.582,DCGM_FI_DEV_POWER_USAGE,0,gapu-2-worker0,121.89
1785784398.582,DCGM_FI_DEV_GPU_UTIL,0,gapu-2-worker0,89.0
1785784398.582,DCGM_FI_DEV_MEM_COPY_UTIL,0,gapu-2-worker0,40.0
